2	 8	 10	 0.5035	 0.538966	 0.503118	 0.2635	 0.282333	 0.263934
2	 8	 11	 0.5054	 0.548196	 0.499753	 0.2670	 0.289075	 0.264476
2	 8	 12	 0.5023	 0.562373	 0.485250	 0.2559	 0.286709	 0.247639
2	 8	 13	 0.5151	 0.585444	 0.486050	 0.2751	 0.313554	 0.260403
2	 8	 14	 0.5005	 0.573082	 0.465658	 0.2613	 0.299144	 0.242938
2	 8	 15	 0.4949	 0.572334	 0.456103	 0.2743	 0.318799	 0.252322
2	 8	 16	 0.4907	 0.569460	 0.448167	 0.2706	 0.315804	 0.246810
2	 9	 4	 0.5046	 0.529104	 0.517103	 0.2549	 0.267403	 0.261740
2	 9	 5	 0.4926	 0.520465	 0.503668	 0.2556	 0.271442	 0.260795
2	 9	 6	 0.5025	 0.539842	 0.504302	 0.2586	 0.277467	 0.260432
2	 9	 7	 0.5049	 0.550913	 0.497674	 0.2624	 0.285670	 0.259629
2	 9	 8	 0.5036	 0.548829	 0.496780	 0.2587	 0.281791	 0.254987
2	 9	 9	 0.5033	 0.547249	 0.493730	 0.2625	 0.286530	 0.257751
2	 9	 10	 0.5158	 0.576586	 0.494569	 0.2640	 0.294615	 0.254692
2	 9	 11	 0.5038	 0.556080	 0.487393	 0.2597	 0.285550	 0.252900
2	 9	 12	 0.5108	 0.569848	 0.488931	 0.2667	 0.296837	 0.255490
2	 9	 13	 0.4883	 0.552537	 0.458778	 0.2630	 0.296506	 0.248546
2	 9	 14	 0.4888	 0.562566	 0.453356	 0.2779	 0.318711	 0.258820
2	 9	 15	 0.4945	 0.576946	 0.451420	 0.2687	 0.312096	 0.247079
2	 9	 16	 0.4899	 0.574994	 0.446479	 0.2674	 0.315251	 0.244292
2	 10	 4	 0.5095	 0.542358	 0.513745	 0.2560	 0.274479	 0.256306
2	 10	 5	 0.5052	 0.548035	 0.499314	 0.2582	 0.280200	 0.255008
2	 10	 6	 0.5104	 0.551284	 0.506342	 0.2678	 0.288225	 0.265814
2	 10	 7	 0.4989	 0.546914	 0.486817	 0.2682	 0.295388	 0.261160
2	 10	 8	 0.5077	 0.563231	 0.487344	 0.2660	 0.294531	 0.256086
2	 10	 9	 0.5048	 0.560986	 0.487469	 0.2637	 0.291819	 0.255634
2	 10	 10	 0.4977	 0.555244	 0.478116	 0.2568	 0.287652	 0.246069
2	 10	 11	 0.5092	 0.573711	 0.481784	 0.2693	 0.302742	 0.255370
2	 10	 12	 0.5027	 0.572169	 0.470690	 0.2609	 0.297149	 0.243900
2	 10	 13	 0.5000	 0.574403	 0.464570	 0.2661	 0.305826	 0.247741
2	 10	 14	 0.5036	 0.581411	 0.463351	 0.2716	 0.312487	 0.251429
2	 10	 15	 0.4985	 0.586999	 0.450863	 0.2755	 0.323928	 0.249545
2	 10	 16	 0.5050	 0.596616	 0.453442	 0.2769	 0.327253	 0.248590
2	 11	 4	 0.5066	 0.548974	 0.503045	 0.2656	 0.290587	 0.262840
2	 11	 5	 0.4914	 0.539694	 0.480755	 0.2577	 0.283539	 0.252758
2	 11	 6	 0.5047	 0.556970	 0.489335	 0.2669	 0.294346	 0.258927
2	 11	 7	 0.5061	 0.564809	 0.485034	 0.2673	 0.299914	 0.255725
2	 11	 8	 0.5080	 0.570468	 0.484474	 0.2622	 0.296351	 0.248963
2	 11	 9	 0.5131	 0.574841	 0.487998	 0.2782	 0.313388	 0.263894
2	 11	 10	 0.5030	 0.566230	 0.474922	 0.2704	 0.304701	 0.256013
2	 11	 11	 0.5027	 0.571584	 0.471260	 0.2695	 0.306185	 0.253554
2	 11	 12	 0.5013	 0.573280	 0.467104	 0.2696	 0.308517	 0.251872
2	 11	 13	 0.5049	 0.592509	 0.461614	 0.2711	 0.320139	 0.247539
2	 11	 14	 0.4967	 0.576304	 0.454798	 0.2732	 0.317660	 0.250566
2	 11	 15	 0.4996	 0.596458	 0.448057	 0.2745	 0.327710	 0.247145
2	 11	 16	 0.5007	 0.597811	 0.447175	 0.2778	 0.333514	 0.246933
2	 12	 4	 0.4880	 0.533797	 0.478873	 0.2497	 0.272952	 0.244936
2	 12	 5	 0.5006	 0.561169	 0.477400	 0.2683	 0.299938	 0.256705
2	 12	 6	 0.4955	 0.562573	 0.469206	 0.2564	 0.292134	 0.242311
2	 12	 7	 0.4959	 0.564494	 0.464731	 0.2688	 0.304353	 0.253528
2	 12	 8	 0.4995	 0.572818	 0.466307	 0.2606	 0.297784	 0.243624
2	 12	 9	 0.5015	 0.580006	 0.465832	 0.2682	 0.309989	 0.249340
2	 12	 10	 0.4864	 0.556581	 0.456108	 0.2637	 0.301946	 0.246498
2	 12	 11	 0.5071	 0.585643	 0.468884	 0.2737	 0.313930	 0.254789
2	 12	 12	 0.4907	 0.570634	 0.452117	 0.2624	 0.306816	 0.241082
2	 12	 13	 0.5043	 0.586827	 0.464783	 0.2689	 0.312713	 0.248496
2	 12	 14	 0.4975	 0.584024	 0.451996	 0.2679	 0.315170	 0.243380
2	 12	 15	 0.4987	 0.593481	 0.449329	 0.2721	 0.324141	 0.245188
2	 12	 16	 0.4909	 0.588066	 0.439849	 0.2663	 0.319411	 0.238689
2	 13	 4	 0.4896	 0.542561	 0.472710	 0.2636	 0.293040	 0.253163
2	 13	 5	 0.4975	 0.564314	 0.470728	 0.2645	 0.301968	 0.249599
2	 13	 6	 0.4976	 0.567419	 0.466753	 0.2707	 0.309421	 0.254100
2	 13	 7	 0.5040	 0.585607	 0.466294	 0.2647	 0.309724	 0.244115
2	 13	 8	 0.4881	 0.569670	 0.448921	 0.2745	 0.322155	 0.251115
2	 13	 9	 0.5053	 0.588651	 0.464194	 0.2711	 0.316851	 0.249255
2	 13	 10	 0.4800	 0.568833	 0.435776	 0.2697	 0.319502	 0.245425
2	 13	 11	 0.4817	 0.558317	 0.445829	 0.2637	 0.307899	 0.243084
2	 13	 12	 0.4885	 0.577054	 0.442480	 0.2578	 0.305024	 0.233457
2	 13	 13	 0.4921	 0.584020	 0.444531	 0.2652	 0.316202	 0.239045
2	 13	 14	 0.4899	 0.583017	 0.439477	 0.2689	 0.320413	 0.241549
2	 13	 15	 0.4957	 0.593482	 0.443603	 0.2649	 0.319384	 0.236609
2	 13	 16	 0.4799	 0.579441	 0.425156	 0.2613	 0.315255	 0.232648
2	 14	 4	 0.4791	 0.541523	 0.453454	 0.2547	 0.288541	 0.241404
2	 14	 5	 0.4922	 0.560830	 0.461995	 0.2554	 0.292975	 0.238179
2	 14	 6	 0.4788	 0.549636	 0.445371	 0.2633	 0.302671	 0.245494
2	 14	 7	 0.4843	 0.558461	 0.447997	 0.2575	 0.295238	 0.239436
2	 14	 8	 0.4941	 0.574941	 0.451362	 0.2641	 0.308253	 0.240730
2	 14	 9	 0.4914	 0.570477	 0.453851	 0.2586	 0.301031	 0.238822
2	 14	 10	 0.4853	 0.571040	 0.441531	 0.2627	 0.308541	 0.239797
2	 14	 11	 0.4923	 0.579605	 0.447916	 0.2638	 0.311476	 0.239971
2	 14	 12	 0.4778	 0.568219	 0.430660	 0.2593	 0.308753	 0.234356
2	 14	 13	 0.4913	 0.590993	 0.439344	 0.2653	 0.319513	 0.237367
2	 14	 14	 0.4849	 0.589551	 0.430035	 0.2691	 0.328478	 0.238407
2	 14	 15	 0.4926	 0.603580	 0.434103	 0.2666	 0.328495	 0.234160
2	 14	 16	 0.4917	 0.601075	 0.434434	 0.2721	 0.335059	 0.239141
2	 15	 4	 0.4859	 0.560811	 0.448503	 0.2557	 0.296482	 0.235951
2	 15	 5	 0.4876	 0.561328	 0.449329	 0.2541	 0.293637	 0.234274
2	 15	 6	 0.4888	 0.573670	 0.444942	 0.2547	 0.300399	 0.231859
2	 15	 7	 0.4771	 0.567557	 0.429292	 0.2657	 0.317826	 0.238922
2	 15	 8	 0.4838	 0.575931	 0.434738	 0.2615	 0.310632	 0.235867
2	 15	 9	 0.4803	 0.577564	 0.426772	 0.2669	 0.322760	 0.236745
2	 15	 10	 0.4820	 0.577715	 0.429328	 0.2630	 0.315858	 0.234713
2	 15	 11	 0.4744	 0.569543	 0.424430	 0.2604	 0.316219	 0.231779
2	 15	 12	 0.4889	 0.588244	 0.434894	 0.2591	 0.311555	 0.231068
2	 15	 13	 0.4810	 0.572388	 0.432194	 0.2612	 0.310971	 0.234981
2	 15	 14	 0.4878	 0.590570	 0.431075	 0.2593	 0.314196	 0.229465
2	 15	 15	 0.4718	 0.576576	 0.414365	 0.2650	 0.325481	 0.232996
2	 15	 16	 0.4716	 0.579186	 0.413488	 0.2640	 0.324679	 0.232050
2	 16	 4	 0.4786	 0.568615	 0.433071	 0.2611	 0.313005	 0.235107
2	 16	 5	 0.4744	 0.560578	 0.430093	 0.2477	 0.293822	 0.223964
2	 16	 6	 0.4703	 0.560103	 0.421561	 0.2623	 0.312881	 0.235100
2	 16	 7	 0.4862	 0.581309	 0.434260	 0.2591	 0.311615	 0.230716
2	 16	 8	 0.4869	 0.581036	 0.436461	 0.2588	 0.309104	 0.232495
2	 16	 9	 0.4823	 0.578573	 0.429386	 0.2572	 0.309731	 0.228129
2	 16	 10	 0.4678	 0.567328	 0.415081	 0.2580	 0.314427	 0.228194
2	 16	 11	 0.4730	 0.575560	 0.415029	 0.2570	 0.314280	 0.225358
2	 16	 12	 0.4890	 0.596221	 0.428710	 0.2653	 0.323186	 0.233462
2	 16	 13	 0.4746	 0.580796	 0.417749	 0.2551	 0.314461	 0.223935
2	 16	 14	 0.4702	 0.579823	 0.410582	 0.2597	 0.321372	 0.226902
2	 16	 15	 0.4863	 0.600939	 0.423815	 0.2623	 0.326068	 0.228476
2	 16	 16	 0.4810	 0.601751	 0.415706	 0.2669	 0.336248	 0.230330
3	 4	 4	 0.4431	 0.329691	 0.771822	 0.1872	 0.137885	 0.332004
3	 4	 5	 0.4442	 0.332244	 0.748990	 0.2186	 0.163054	 0.372217
3	 4	 6	 0.4696	 0.366876	 0.722832	 0.2048	 0.160353	 0.315452
3	 4	 7	 0.4734	 0.377483	 0.689284	 0.2245	 0.178211	 0.330280
3	 4	 8	 0.4780	 0.396979	 0.648980	 0.2161	 0.179569	 0.293955
3	 4	 9	 0.4823	 0.411253	 0.637310	 0.2343	 0.199568	 0.310519
3	 4	 10	 0.4728	 0.411600	 0.610044	 0.2151	 0.187888	 0.277254
3	 4	 11	 0.4730	 0.415176	 0.610350	 0.2204	 0.193470	 0.285021
3	 4	 12	 0.4537	 0.404952	 0.568740	 0.2155	 0.191954	 0.272663
3	 4	 13	 0.4584	 0.412431	 0.566069	 0.2336	 0.209241	 0.289811
3	 4	 14	 0.4547	 0.423194	 0.534903	 0.2304	 0.215578	 0.271624
3	 4	 15	 0.4552	 0.437211	 0.516555	 0.2458	 0.237590	 0.277961
3	 4	 16	 0.4452	 0.429354	 0.500908	 0.2331	 0.226339	 0.261197
3	 5	 4	 0.4465	 0.341150	 0.716904	 0.2094	 0.159177	 0.341140
3	 5	 5	 0.4414	 0.340724	 0.695009	 0.2359	 0.181767	 0.373975
3	 5	 6	 0.4701	 0.371315	 0.700046	 0.2169	 0.171929	 0.323370
3	 5	 7	 0.4730	 0.390339	 0.651879	 0.2658	 0.219831	 0.367607
3	 5	 8	 0.4829	 0.415942	 0.623591	 0.2328	 0.201252	 0.300618
3	 5	 9	 0.4769	 0.416723	 0.604194	 0.2591	 0.225623	 0.332161
3	 5	 10	 0.4730	 0.421860	 0.583144	 0.2376	 0.213060	 0.292544
3	 5	 11	 0.4672	 0.423004	 0.565871	 0.2540	 0.231064	 0.307470
3	 5	 12	 0.4780	 0.434712	 0.569201	 0.2338	 0.212874	 0.278813
3	 5	 13	 0.4580	 0.424786	 0.536900	 0.2508	 0.230532	 0.299048
3	 5	 14	 0.4730	 0.453401	 0.535431	 0.2456	 0.235873	 0.277098
3	 5	 15	 0.4561	 0.435211	 0.516369	 0.2482	 0.236984	 0.282892
3	 5	 16	 0.4632	 0.450164	 0.513381	 0.2418	 0.235416	 0.267223
3	 6	 4	 0.4835	 0.386875	 0.703223	 0.2206	 0.176260	 0.321552
3	 6	 5	 0.4761	 0.386273	 0.673039	 0.2257	 0.182562	 0.322708
3	 6	 6	 0.4837	 0.398221	 0.670914	 0.2153	 0.176191	 0.300789
3	 6	 7	 0.4933	 0.415184	 0.654589	 0.2481	 0.208617	 0.330632
3	 6	 8	 0.5054	 0.440505	 0.642548	 0.2319	 0.203588	 0.293270
3	 6	 9	 0.4986	 0.441483	 0.616086	 0.2452	 0.216977	 0.304244
3	 6	 10	 0.4907	 0.441876	 0.600840	 0.2293	 0.206415	 0.280360
3	 6	 11	 0.4855	 0.443747	 0.574235	 0.2455	 0.224588	 0.289918
3	 6	 12	 0.4710	 0.434053	 0.550586	 0.2375	 0.218827	 0.277309
3	 6	 13	 0.4761	 0.454447	 0.537976	 0.2577	 0.246000	 0.290806
3	 6	 14	 0.4667	 0.451457	 0.517144	 0.2290	 0.221848	 0.253683
3	 6	 15	 0.4796	 0.470271	 0.521143	 0.2563	 0.251094	 0.279768
3	 6	 16	 0.4837	 0.487020	 0.508107	 0.2374	 0.239293	 0.250773
3	 7	 4	 0.4918	 0.410341	 0.664521	 0.2312	 0.192678	 0.314047
3	 7	 5	 0.4914	 0.412483	 0.656770	 0.2482	 0.207733	 0.335489
3	 7	 6	 0.5000	 0.431594	 0.648193	 0.2335	 0.201694	 0.303759
3	 7	 7	 0.4885	 0.417747	 0.631354	 0.2522	 0.214639	 0.330360
3	 7	 8	 0.5136	 0.459326	 0.626180	 0.2456	 0.219892	 0.299661
3	 7	 9	 0.4866	 0.436107	 0.594893	 0.2414	 0.214997	 0.299961
3	 7	 10	 0.4901	 0.450556	 0.579171	 0.2258	 0.206209	 0.270576
3	 7	 11	 0.4959	 0.465683	 0.570264	 0.2639	 0.248921	 0.304482
3	 7	 12	 0.5039	 0.478071	 0.572782	 0.2499	 0.237573	 0.286199
3	 7	 13	 0.4891	 0.474984	 0.534644	 0.2650	 0.255216	 0.292609
3	 7	 14	 0.4881	 0.473192	 0.537580	 0.2533	 0.246282	 0.279968
3	 7	 15	 0.4794	 0.480408	 0.508831	 0.2589	 0.259414	 0.275851
3	 7	 16	 0.4889	 0.503090	 0.503248	 0.2619	 0.270569	 0.269233
3	 8	 4	 0.5039	 0.443088	 0.633972	 0.2378	 0.208856	 0.300961
3	 8	 5	 0.5084	 0.445378	 0.637141	 0.2367	 0.208359	 0.295672
3	 8	 6	 0.5142	 0.458942	 0.630808	 0.2406	 0.214806	 0.295226
3	 8	 7	 0.5146	 0.453681	 0.636240	 0.2411	 0.212671	 0.298031
3	 8	 8	 0.5024	 0.456555	 0.605650	 0.2364	 0.213081	 0.288567
3	 8	 9	 0.5060	 0.465082	 0.593939	 0.2463	 0.225279	 0.291482
3	 8	 10	 0.5157	 0.479058	 0.597754	 0.2470	 0.228908	 0.286831
3	 8	 11	 0.5080	 0.476749	 0.578611	 0.2542	 0.238765	 0.290005
3	 8	 12	 0.5051	 0.492435	 0.553562	 0.2421	 0.236123	 0.266079
3	 8	 13	 0.5114	 0.503410	 0.555263	 0.2568	 0.253220	 0.279158
3	 8	 14	 0.5154	 0.506262	 0.552488	 0.2526	 0.249117	 0.269718
3	 8	 15	 0.4992	 0.504261	 0.524895	 0.2575	 0.260391	 0.271618
3	 8	 16	 0.4926	 0.513476	 0.501248	 0.2528	 0.264024	 0.256982
3	 9	 4	 0.5070	 0.450334	 0.623592	 0.2386	 0.211058	 0.295139
3	 9	 5	 0.4980	 0.446653	 0.604747	 0.2350	 0.212107	 0.286404
3	 9	 6	 0.5082	 0.465175	 0.599683	 0.2359	 0.216036	 0.278499
3	 9	 7	 0.5144	 0.482239	 0.594820	 0.2499	 0.234958	 0.290147
3	 9	 8	 0.5130	 0.480852	 0.593872	 0.2473	 0.231641	 0.286422
3	 9	 9	 0.4964	 0.469024	 0.568725	 0.2499	 0.235559	 0.288253
3	 9	 10	 0.5060	 0.482665	 0.569454	 0.2477	 0.238520	 0.276885
3	 9	 11	 0.4954	 0.482650	 0.545281	 0.2409	 0.232587	 0.269283
3	 9	 12	 0.5086	 0.495752	 0.549581	 0.2471	 0.240115	 0.267550
3	 9	 13	 0.5011	 0.495746	 0.539128	 0.2562	 0.252104	 0.277724
3	 9	 14	 0.5094	 0.523552	 0.528682	 0.2585	 0.266542	 0.267877
3	 9	 15	 0.5031	 0.518987	 0.516865	 0.2644	 0.272963	 0.272607
3	 9	 16	 0.4929	 0.519564	 0.498029	 0.2585	 0.272467	 0.261980
3	 10	 4	 0.4950	 0.445700	 0.596396	 0.2289	 0.205299	 0.277511
3	 10	 5	 0.5036	 0.468647	 0.586117	 0.2490	 0.232879	 0.289089
3	 10	 6	 0.5042	 0.463269	 0.589028	 0.2362	 0.218290	 0.275019
3	 10	 7	 0.5084	 0.478343	 0.579389	 0.2490	 0.233784	 0.285449
3	 10	 8	 0.5042	 0.485366	 0.563153	 0.2420	 0.234056	 0.270356
3	 10	 9	 0.5192	 0.505651	 0.571273	 0.2539	 0.248208	 0.279575
3	 10	 10	 0.5195	 0.502375	 0.570136	 0.2424	 0.233788	 0.267444
3	 10	 11	 0.5096	 0.499518	 0.558106	 0.2512	 0.247499	 0.274511
3	 10	 12	 0.5115	 0.509896	 0.543385	 0.2461	 0.245002	 0.262015
3	 10	 13	 0.5028	 0.499949	 0.536603	 0.2584	 0.257915	 0.275899
3	 10	 14	 0.5067	 0.515547	 0.527504	 0.2512	 0.256478	 0.261540
3	 10	 15	 0.5048	 0.519365	 0.518798	 0.2585	 0.268102	 0.265042
3	 10	 16	 0.4991	 0.526068	 0.499094	 0.2545	 0.268726	 0.255329
3	 11	 4	 0.5028	 0.469992	 0.579977	 0.2381	 0.223788	 0.273821
3	 11	 5	 0.5062	 0.475477	 0.578707	 0.2391	 0.223591	 0.276995
3	 11	 6	 0.5094	 0.486735	 0.566390	 0.2466	 0.236838	 0.274042
3	 11	 7	 0.5029	 0.480940	 0.561124	 0.2461	 0.235104	 0.277720
3	 11	 8	 0.5055	 0.494001	 0.553116	 0.2512	 0.246416	 0.274498
3	 11	 9	 0.5015	 0.492864	 0.547075	 0.2436	 0.240130	 0.266396
3	 11	 10	 0.5165	 0.507553	 0.559921	 0.2546	 0.250407	 0.277705
3	 11	 11	 0.5008	 0.489926	 0.540138	 0.2497	 0.242758	 0.272394
3	 11	 12	 0.5074	 0.504626	 0.539200	 0.2533	 0.251774	 0.270115
3	 11	 13	 0.5000	 0.507441	 0.524616	 0.2572	 0.261696	 0.270948
3	 11	 14	 0.5114	 0.523506	 0.528185	 0.2596	 0.266410	 0.268112
3	 11	 15	 0.4935	 0.510696	 0.503710	 0.2571	 0.267799	 0.262904
3	 11	 16	 0.4977	 0.522189	 0.498567	 0.2569	 0.269280	 0.258309
3	 12	 4	 0.4996	 0.476918	 0.565696	 0.2344	 0.225322	 0.265374
3	 12	 5	 0.5039	 0.484219	 0.558757	 0.2467	 0.237193	 0.274308
3	 12	 6	 0.5112	 0.497647	 0.563914	 0.2440	 0.240170	 0.268395
3	 12	 7	 0.5092	 0.496706	 0.557053	 0.2463	 0.240416	 0.270581
3	 12	 8	 0.5089	 0.500656	 0.547092	 0.2490	 0.246538	 0.266299
3	 12	 9	 0.4984	 0.490633	 0.535719	 0.2516	 0.247707	 0.271216
3	 12	 10	 0.5010	 0.493925	 0.537405	 0.2431	 0.239045	 0.261773
3	 12	 11	 0.5052	 0.506569	 0.530996	 0.2486	 0.249428	 0.262230
3	 12	 12	 0.5012	 0.511648	 0.518391	 0.2526	 0.259914	 0.260233
3	 12	 13	 0.4997	 0.517319	 0.512233	 0.2546	 0.262361	 0.262768
3	 12	 14	 0.5005	 0.515811	 0.513724	 0.2452	 0.254621	 0.250866
3	 12	 15	 0.5005	 0.526187	 0.503946	 0.2534	 0.267146	 0.255082
3	 12	 16	 0.4879	 0.512383	 0.490918	 0.2505	 0.264011	 0.251839
3	 13	 4	 0.4833	 0.468434	 0.533750	 0.2545	 0.247342	 0.281600
3	 13	 5	 0.4928	 0.486379	 0.532277	 0.2525	 0.249917	 0.274139
3	 13	 6	 0.4962	 0.491914	 0.537996	 0.2521	 0.251317	 0.273408
3	 13	 7	 0.5071	 0.509166	 0.535031	 0.2591	 0.259537	 0.275669
3	 13	 8	 0.5011	 0.503607	 0.526975	 0.2543	 0.256613	 0.266903
3	 13	 9	 0.5056	 0.514288	 0.522242	 0.2537	 0.258649	 0.262789
3	 13	 10	 0.4952	 0.504836	 0.512742	 0.2563	 0.261681	 0.265780
3	 13	 11	 0.4999	 0.515019	 0.513243	 0.2579	 0.265241	 0.266675
3	 13	 12	 0.5113	 0.534457	 0.516326	 0.2611	 0.272641	 0.264242
3	 13	 13	 0.4981	 0.515278	 0.507626	 0.2515	 0.260194	 0.258085
3	 13	 14	 0.4977	 0.522510	 0.499943	 0.2656	 0.280022	 0.266291
3	 13	 15	 0.4899	 0.518063	 0.488409	 0.2646	 0.279592	 0.264692
3	 13	 16	 0.4812	 0.511446	 0.479846	 0.2461	 0.263047	 0.245026
3	 14	 4	 0.4733	 0.468373	 0.512974	 0.2363	 0.234784	 0.255226
3	 14	 5	 0.4883	 0.490965	 0.516951	 0.2479	 0.248285	 0.263845
3	 14	 6	 0.4959	 0.499230	 0.525086	 0.2472	 0.250646	 0.259865
3	 14	 7	 0.4914	 0.495558	 0.519233	 0.2432	 0.245820	 0.257535
3	 14	 8	 0.4997	 0.514326	 0.515863	 0.2462	 0.254888	 0.253128
3	 14	 9	 0.4958	 0.516728	 0.504792	 0.2439	 0.255480	 0.247144
3	 14	 10	 0.4970	 0.519535	 0.501924	 0.2509	 0.262926	 0.252544
3	 14	 11	 0.4964	 0.515365	 0.503708	 0.2501	 0.260384	 0.254094
3	 14	 12	 0.5002	 0.526100	 0.503947	 0.2532	 0.267913	 0.254395
3	 14	 13	 0.4943	 0.523519	 0.494875	 0.2553	 0.269220	 0.257365
3	 14	 14	 0.4902	 0.525635	 0.485154	 0.2489	 0.266691	 0.246315
3	 14	 15	 0.5053	 0.537899	 0.501128	 0.2590	 0.277662	 0.256037
3	 14	 16	 0.4853	 0.526064	 0.474457	 0.2483	 0.271207	 0.241391
3	 15	 4	 0.4729	 0.479026	 0.497352	 0.2367	 0.241981	 0.247258
3	 15	 5	 0.4790	 0.491660	 0.497937	 0.2475	 0.255050	 0.257673
3	 15	 6	 0.4908	 0.503908	 0.509877	 0.2477	 0.254313	 0.257613
3	 15	 7	 0.4788	 0.499127	 0.487193	 0.2478	 0.259658	 0.252508
3	 15	 8	 0.4897	 0.505378	 0.499316	 0.2505	 0.260054	 0.254414
