60.92	50.29	82.61	9	1.00	0.09
46.53	71.71	48.03	9	1.50	0.01
55.56	46.52	74.80	9	1.50	0.02
59.39	49.75	78.95	9	1.50	0.03
59.88	50.03	79.86	9	1.50	0.04
60.74	50.62	81.08	9	1.50	0.05
60.14	49.97	80.93	9	1.50	0.06
60.64	50.20	81.78	9	1.50	0.07
60.23	49.78	81.40	9	1.50	0.08
59.82	49.33	81.24	9	1.50	0.09
46.07	71.37	47.27	9	2.00	0.01
55.40	46.50	74.31	9	2.00	0.02
59.21	49.68	78.68	9	2.00	0.03
59.16	49.33	78.94	9	2.00	0.04
59.28	49.23	79.57	9	2.00	0.05
59.24	49.17	79.68	9	2.00	0.06
59.28	48.93	80.19	9	2.00	0.07
59.72	49.19	80.89	9	2.00	0.08
59.42	48.90	80.91	9	2.00	0.09
47.06	72.21	48.54	9	2.50	0.01
57.24	48.56	75.82	9	2.50	0.02
60.95	51.68	79.88	9	2.50	0.03
61.88	51.77	81.94	9	2.50	0.04
61.96	51.92	81.86	9	2.50	0.05
61.22	51.14	81.29	9	2.50	0.06
61.39	51.13	81.90	9	2.50	0.07
60.92	50.46	81.84	9	2.50	0.08
60.58	50.12	81.58	9	2.50	0.09
46.54	71.74	47.85	9	3.00	0.01
57.00	48.28	75.45	9	3.00	0.02
60.59	51.16	79.90	9	3.00	0.03
60.85	51.00	80.57	9	3.00	0.04
60.68	50.69	80.59	9	3.00	0.05
60.85	50.76	80.81	9	3.00	0.06
60.70	50.51	80.89	9	3.00	0.07
60.85	50.57	81.45	9	3.00	0.08
60.32	49.91	81.23	9	3.00	0.09
46.64	71.88	47.80	9	3.50	0.01
56.79	48.21	75.11	9	3.50	0.02
60.48	51.17	79.35	9	3.50	0.03
60.11	50.42	79.39	9	3.50	0.04
60.23	50.47	79.77	9	3.50	0.05
60.07	50.30	79.35	9	3.50	0.06
60.81	50.66	80.59	9	3.50	0.07
60.59	50.47	80.51	9	3.50	0.08
60.00	49.82	80.25	9	3.50	0.09
46.42	71.71	47.48	9	4.00	0.01
56.00	47.52	74.25	9	4.00	0.02
60.13	50.98	78.67	9	4.00	0.03
59.97	50.58	78.55	9	4.00	0.04
59.56	49.85	78.68	9	4.00	0.05
59.62	49.90	78.71	9	4.00	0.06
60.12	50.20	79.54	9	4.00	0.07
59.99	49.96	79.73	9	4.00	0.08
59.77	49.56	80.03	9	4.00	0.09
46.81	72.04	47.92	9	4.50	0.01
56.58	48.38	74.10	9	4.50	0.02
61.93	52.91	80.01	9	4.50	0.03
61.11	51.83	79.55	9	4.50	0.04
61.73	52.18	80.56	9	4.50	0.05
61.13	51.32	80.33	9	4.50	0.06
61.02	51.14	80.37	9	4.50	0.07
60.90	50.90	80.44	9	4.50	0.08
60.78	50.83	80.38	9	4.50	0.09
46.61	72.00	46.96	10	1.00	0.01
56.66	48.63	73.05	10	1.00	0.02
60.33	51.94	76.82	10	1.00	0.03
61.21	52.46	78.27	10	1.00	0.04
62.62	53.70	80.03	10	1.00	0.05
62.66	53.67	80.05	10	1.00	0.06
62.80	53.65	80.32	10	1.00	0.07
62.67	53.55	80.24	10	1.00	0.08
63.28	54.11	81.18	10	1.00	0.09
47.03	72.40	47.48	10	1.50	0.01
56.59	48.82	72.61	10	1.50	0.02
61.32	53.26	77.32	10	1.50	0.03
61.30	52.80	77.99	10	1.50	0.04
62.77	54.10	79.70	10	1.50	0.05
61.93	53.06	79.49	10	1.50	0.06
61.91	52.91	79.47	10	1.50	0.07
62.10	52.95	79.91	10	1.50	0.08
62.23	53.10	80.05	10	1.50	0.09
46.58	72.11	46.64	10	2.00	0.01
57.30	49.75	73.00	10	2.00	0.02
60.41	52.27	76.64	10	2.00	0.03
60.92	52.46	77.47	10	2.00	0.04
61.32	52.76	77.93	10	2.00	0.05
61.21	52.53	78.16	10	2.00	0.06
61.38	52.31	78.81	10	2.00	0.07
61.33	52.19	78.87	10	2.00	0.08
61.53	52.21	79.47	10	2.00	0.09
47.20	72.62	47.47	10	2.50	0.01
58.38	50.90	73.87	10	2.50	0.02
62.71	54.67	78.43	10	2.50	0.03
63.36	54.75	79.82	10	2.50	0.04
63.47	54.85	80.02	10	2.50	0.05
63.15	54.58	79.72	10	2.50	0.06
63.79	55.06	80.59	10	2.50	0.07
63.45	54.69	80.52	10	2.50	0.08
63.39	54.47	80.65	10	2.50	0.09
47.00	72.49	46.95	10	3.00	0.01
58.57	51.18	73.89	10	3.00	0.02
62.59	54.79	77.93	10	3.00	0.03
62.45	54.06	78.63	10	3.00	0.04
62.91	54.39	79.18	10	3.00	0.05
62.92	54.49	78.96	10	3.00	0.06
62.80	54.02	79.55	10	3.00	0.07
63.20	54.36	79.97	10	3.00	0.08
63.04	54.04	80.21	10	3.00	0.09
47.09	72.60	46.99	10	3.50	0.01
57.84	50.59	72.98	10	3.50	0.02
62.46	54.60	77.93	10	3.50	0.03
62.19	53.80	78.13	10	3.50	0.04
62.92	54.67	78.82	10	3.50	0.05
62.65	54.36	78.55	10	3.50	0.06
63.07	54.77	79.00	10	3.50	0.07
62.91	54.50	78.89	10	3.50	0.08
61.94	53.41	78.34	10	3.50	0.09
46.74	72.36	46.42	10	4.00	0.01
56.89	49.52	72.23	10	4.00	0.02
62.11	54.29	77.47	10	4.00	0.03
62.24	53.99	77.89	10	4.00	0.04
61.57	53.48	77.07	10	4.00	0.05
61.34	53.14	77.00	10	4.00	0.06
61.87	53.52	77.70	10	4.00	0.07
62.08	53.59	78.36	10	4.00	0.08
61.84	53.12	78.65	10	4.00	0.09
46.95	72.51	46.72	10	4.50	0.01
57.73	50.47	72.77	10	4.50	0.02
63.60	56.23	77.95	10	4.50	0.03
62.99	55.02	78.31	10	4.50	0.04
63.22	55.29	78.54	10	4.50	0.05
62.85	54.66	78.47	10	4.50	0.06
63.60	55.34	79.32	10	4.50	0.07
62.91	54.49	78.71	10	4.50	0.08
62.60	54.01	78.90	10	4.50	0.09
47.03	72.73	46.11	11	1.00	0.01
57.93	51.36	71.24	11	1.00	0.02
61.47	54.45	75.17	11	1.00	0.03
62.90	55.57	76.76	11	1.00	0.04
64.19	56.82	78.07	11	1.00	0.05
64.17	56.87	77.97	11	1.00	0.06
64.54	57.14	78.59	11	1.00	0.07
64.58	57.16	78.60	11	1.00	0.08
65.01	57.47	79.38	11	1.00	0.09
47.46	73.08	46.85	11	1.50	0.01
58.18	51.86	71.31	11	1.50	0.02
62.45	55.66	75.77	11	1.50	0.03
63.01	55.97	76.59	11	1.50	0.04
64.42	57.28	78.10	11	1.50	0.05
64.16	56.79	78.28	11	1.50	0.06
63.85	56.64	77.65	11	1.50	0.07
63.85	56.45	77.96	11	1.50	0.08
63.39	55.96	77.76	11	1.50	0.09
47.01	72.82	46.04	11	2.00	0.01
58.30	51.94	71.30	11	2.00	0.02
62.34	55.75	75.29	11	2.00	0.03
63.08	56.28	76.22	11	2.00	0.04
63.09	56.04	76.63	11	2.00	0.05
62.97	55.70	76.69	11	2.00	0.06
63.37	55.94	77.23	11	2.00	0.07
63.66	56.29	77.49	11	2.00	0.08
63.77	56.44	77.68	11	2.00	0.09
47.55	73.23	46.86	11	2.50	0.01
60.14	53.96	72.83	11	2.50	0.02
64.23	57.76	76.81	11	2.50	0.03
65.32	58.39	78.52	11	2.50	0.04
65.17	58.10	78.71	11	2.50	0.05
65.16	58.27	78.21	11	2.50	0.06
65.38	58.23	78.87	11	2.50	0.07
64.77	57.64	78.32	11	2.50	0.08
64.97	57.99	78.42	11	2.50	0.09
47.36	73.16	46.30	11	3.00	0.01
59.47	53.29	72.22	11	3.00	0.02
64.28	57.80	76.77	11	3.00	0.03
64.55	57.65	77.55	11	3.00	0.04
65.53	58.66	78.47	11	3.00	0.05
64.75	57.96	77.73	11	3.00	0.06
64.80	57.91	77.92	11	3.00	0.07
64.79	57.83	78.09	11	3.00	0.08
64.58	57.42	78.21	11	3.00	0.09
47.35	73.19	46.08	11	3.50	0.01
58.43	52.47	70.73	11	3.50	0.02
64.70	58.62	76.77	11	3.50	0.03
64.69	57.90	77.48	11	3.50	0.04
64.34	57.57	77.28	11	3.50	0.05
64.62	58.19	77.34	11	3.50	0.06
64.37	57.74	77.14	11	3.50	0.07
64.04	57.17	77.19	11	3.50	0.08
63.39	56.53	76.58	11	3.50	0.09
46.86	72.74	45.65	11	4.00	0.01
58.38	52.32	70.76	11	4.00	0.02
63.81	57.80	75.74	11	4.00	0.03
63.62	56.81	76.57	11	4.00	0.04
63.21	56.53	76.02	11	4.00	0.05
63.42	56.94	76.10	11	4.00	0.06
62.90	56.18	75.78	11	4.00	0.07
63.58	56.78	76.66	11	4.00	0.08
63.29	56.15	76.85	11	4.00	0.09
47.37	73.31	45.93	11	4.50	0.01
58.69	52.85	70.78	11	4.50	0.02
65.55	59.57	77.16	11	4.50	0.03
65.12	58.84	77.04	11	4.50	0.04
65.17	58.83	77.45	11	4.50	0.05
65.30	59.01	77.53	11	4.50	0.06
65.08	58.42	77.66	11	4.50	0.07
64.48	57.79	77.16	11	4.50	0.08
63.96	57.08	77.01	11	4.50	0.09
47.56	73.55	45.74	12	1.00	0.01
58.24	52.77	69.34	12	1.00	0.02
62.19	56.44	73.42	12	1.00	0.03
64.18	58.29	75.27	12	1.00	0.04
65.15	59.25	76.22	12	1.00	0.05
66.01	60.28	76.96	12	1.00	0.06
65.64	59.83	76.85	12	1.00	0.07
65.66	59.75	77.04	12	1.00	0.08
65.80	59.68	77.59	12	1.00	0.09
47.59	73.48	46.08	12	1.50	0.01
59.17	54.08	69.79	12	1.50	0.02
63.47	58.10	74.20	12	1.50	0.03
64.43	58.80	75.51	12	1.50	0.04
65.37	59.73	76.38	12	1.50	0.05
66.00	60.37	76.92	12	1.50	0.06
65.37	59.70	76.34	12	1.50	0.07
65.66	59.97	76.68	12	1.50	0.08
64.69	58.81	76.26	12	1.50	0.09
47.70	73.77	45.85	12	2.00	0.01
58.66	53.78	68.99	12	2.00	0.02
63.59	58.29	74.14	12	2.00	0.03
65.40	60.06	76.03	12	2.00	0.04
65.01	59.35	75.99	12	2.00	0.05
64.22	58.49	75.28	12	2.00	0.06
65.03	59.42	76.07	12	2.00	0.07
65.04	59.30	76.22	12	2.00	0.08
64.13	58.37	75.51	12	2.00	0.09
48.06	74.03	46.38	12	2.50	0.01
60.81	55.90	71.20	12	2.50	0.02
65.43	60.46	75.46	12	2.50	0.03
66.24	60.79	76.69	12	2.50	0.04
66.78	61.35	77.36	12	2.50	0.05
66.64	61.17	77.31	12	2.50	0.06
66.83	61.82	76.99	12	2.50	0.07
66.12	60.82	76.68	12	2.50	0.08
66.33	61.01	77.03	12	2.50	0.09
48.04	74.10	46.09	12	3.00	0.01
59.85	55.01	70.16	12	3.00	0.02
65.01	60.08	74.99	12	3.00	0.03
65.77	60.65	75.91	12	3.00	0.04
66.49	61.01	77.25	12	3.00	0.05
66.05	60.56	76.77	12	3.00	0.06
66.02	60.78	76.39	12	3.00	0.07
65.83	60.43	76.41	12	3.00	0.08
65.48	59.81	76.50	12	3.00	0.09
48.29	74.34	46.17	12	3.50	0.01
59.25	54.40	69.51	12	3.50	0.02
65.57	61.06	75.07	12	3.50	0.03
65.49	60.32	75.68	12	3.50	0.04
65.54	60.23	75.95	12	3.50	0.05
66.10	61.17	76.12	12	3.50	0.06
65.20	59.92	75.49	12	3.50	0.07
64.82	59.43	75.30	12	3.50	0.08
64.11	58.71	74.76	12	3.50	0.09
47.35	73.50	45.26	12	4.00	0.01
59.16	54.56	69.09	12	4.00	0.02
64.77	60.15	74.36	12	4.00	0.03
64.90	59.71	75.21	12	4.00	0.04
64.59	59.26	74.93	12	4.00	0.05
64.37	59.27	74.65	12	4.00	0.06
64.65	59.57	74.79	12	4.00	0.07
64.87	59.53	75.41	12	4.00	0.08
64.23	58.67	75.12	12	4.00	0.09
47.89	74.06	45.71	12	4.50	0.01
59.65	55.32	69.18	12	4.50	0.02
66.57	62.02	75.88	12	4.50	0.03
66.28	61.46	76.10	12	4.50	0.04
66.43	61.63	76.13	12	4.50	0.05
66.57	61.80	76.25	12	4.50	0.06
66.65	61.59	76.73	12	4.50	0.07
65.99	60.83	76.12	12	4.50	0.08
65.57	60.11	76.15	12	4.50	0.09
47.60	73.93	44.90	13	1.00	0.01
59.14	54.92	68.15	13	1.00	0.02
63.19	58.73	72.12	13	1.00	0.03
64.98	60.40	74.03	13	1.00	0.04
66.02	61.41	75.15	13	1.00	0.05
66.84	62.40	75.77	13	1.00	0.06
66.63	62.36	75.33	13	1.00	0.07
66.57	62.22	75.55	13	1.00	0.08
66.64	61.97	76.03	13	1.00	0.09
47.85	74.16	45.27	13	1.50	0.01
59.39	55.40	68.11	13	1.50	0.02
64.23	60.10	72.97	13	1.50	0.03
65.56	61.11	74.45	13	1.50	0.04
66.06	61.60	75.09	13	1.50	0.05
66.86	62.47	75.66	13	1.50	0.06
66.64	62.07	75.73	13	1.50	0.07
66.41	61.82	75.64	13	1.50	0.08
65.41	60.79	74.80	13	1.50	0.09
47.99	74.33	45.29	13	2.00	0.01
58.68	54.86	67.23	13	2.00	0.02
64.53	60.62	72.85	13	2.00	0.03
66.19	62.14	74.78	13	2.00	0.04
65.67	61.18	74.70	13	2.00	0.05
65.11	60.68	74.10	13	2.00	0.06
65.41	61.04	74.41	13	2.00	0.07
65.45	61.01	74.53	13	2.00	0.08
65.04	60.64	74.23	13	2.00	0.09
48.14	74.53	45.25	13	2.50	0.01
61.23	57.60	69.43	13	2.50	0.02
65.90	61.99	74.22	13	2.50	0.03
66.76	62.74	75.08	13	2.50	0.04
67.70	63.52	76.39	13	2.50	0.05
67.46	63.23	76.16	13	2.50	0.06
67.70	63.74	76.09	13	2.50	0.07
67.40	63.61	75.70	13	2.50	0.08
67.11	63.08	75.81	13	2.50	0.09
48.16	74.60	45.25	13	3.00	0.01
60.11	56.33	68.55	13	3.00	0.02
65.47	61.64	73.77	13	3.00	0.03
66.65	62.73	74.85	13	3.00	0.04
66.85	62.70	75.48	13	3.00	0.05
66.93	62.82	75.46	13	3.00	0.06
67.04	63.07	75.41	13	3.00	0.07
66.95	62.88	75.44	13	3.00	0.08
66.34	62.14	74.97	13	3.00	0.09
48.25	74.71	45.15	13	3.50	0.01
59.43	55.89	67.66	13	3.50	0.02
66.02	62.58	73.73	13	3.50	0.03
65.50	61.68	73.73	13	3.50	0.04
66.66	62.70	74.92	13	3.50	0.05
66.65	62.81	74.96	13	3.50	0.06
66.54	62.75	74.63	13	3.50	0.07
66.23	62.16	74.71	13	3.50	0.08
64.99	60.55	73.92	13	3.50	0.09
47.96	74.42	45.00	13	4.00	0.01
59.21	55.54	67.68	13	4.00	0.02
65.05	61.50	72.94	13	4.00	0.03
65.75	61.85	73.95	13	4.00	0.04
65.85	61.82	74.21	13	4.00	0.05
65.16	61.26	73.45	13	4.00	0.06
65.30	61.35	73.70	13	4.00	0.07
65.53	61.35	74.05	13	4.00	0.08
65.14	60.87	73.83	13	4.00	0.09
48.18	74.78	44.99	13	4.50	0.01
60.23	57.10	67.98	13	4.50	0.02
66.76	63.41	74.40	13	4.50	0.03
66.87	63.34	74.84	13	4.50	0.04
67.74	64.16	75.65	13	4.50	0.05
67.36	63.59	75.26	13	4.50	0.06
67.74	63.72	76.07	13	4.50	0.07
66.65	62.75	74.87	13	4.50	0.08
66.43	62.27	75.09	13	4.50	0.09
47.85	74.48	44.46	14	1.00	0.01
59.78	56.63	67.02	14	1.00	0.02
62.94	59.58	70.19	14	1.00	0.03
65.28	61.69	72.92	14	1.00	0.04
66.28	62.68	73.99	14	1.00	0.05
67.10	63.48	74.68	14	1.00	0.06
66.85	63.47	74.26	14	1.00	0.07
67.27	63.83	74.78	14	1.00	0.08
66.91	63.26	74.72	14	1.00	0.09
47.95	74.53	44.59	14	1.50	0.01
59.67	56.75	66.90	14	1.50	0.02
64.56	61.44	71.75	14	1.50	0.03
65.74	62.39	73.06	14	1.50	0.04
66.66	63.31	74.04	14	1.50	0.05
66.88	63.66	74.14	14	1.50	0.06
67.13	63.79	74.38	14	1.50	0.07
67.46	64.14	74.78	14	1.50	0.08
66.61	63.32	74.10	14	1.50	0.09
48.22	74.91	44.63	14	2.00	0.01
59.47	57.00	66.12	14	2.00	0.02
65.22	62.46	71.99	14	2.00	0.03
66.27	63.13	73.35	14	2.00	0.04
66.30	63.08	73.56	14	2.00	0.05
66.11	62.80	73.46	14	2.00	0.06
66.03	62.64	73.49	14	2.00	0.07
66.29	63.08	73.39	14	2.00	0.08
65.40	62.12	72.76	14	2.00	0.09
48.34	75.15	44.55	14	2.50	0.01
61.40	58.88	67.90	14	2.50	0.02
66.48	63.59	73.22	14	2.50	0.03
66.72	63.78	73.52	14	2.50	0.04
67.94	64.96	74.79	14	2.50	0.05
67.69	64.91	74.39	14	2.50	0.06
68.44	65.47	75.42	14	2.50	0.07
67.42	64.54	74.28	14	2.50	0.08
67.52	64.60	74.34	14	2.50	0.09
48.51	75.33	44.73	14	3.00	0.01
60.16	57.41	67.08	14	3.00	0.02
65.98	63.18	72.72	14	3.00	0.03
67.24	64.39	73.99	14	3.00	0.04
67.57	64.59	74.49	14	3.00	0.05
67.26	64.24	74.23	14	3.00	0.06
67.05	63.89	74.18	14	3.00	0.07
67.34	64.52	74.11	14	3.00	0.08
66.77	63.54	73.91	14	3.00	0.09
48.29	75.28	44.29	14	3.50	0.01
59.61	57.21	66.16	14	3.50	0.02
66.33	63.81	72.70	14	3.50	0.03
66.10	63.29	72.79	14	3.50	0.04
67.44	64.66	73.97	14	3.50	0.05
67.20	64.51	73.75	14	3.50	0.06
67.18	64.35	73.93	14	3.50	0.07
67.10	64.12	74.06	14	3.50	0.08
66.29	63.01	73.48	14	3.50	0.09
48.24	75.18	44.32	14	4.00	0.01
59.72	57.27	66.31	14	4.00	0.02
65.28	62.79	71.69	14	4.00	0.03
66.12	63.38	72.77	14	4.00	0.04
66.23	63.13	73.21	14	4.00	0.05
65.47	62.68	72.14	14	4.00	0.06
66.05	63.09	72.94	14	4.00	0.07
66.20	63.14	73.14	14	4.00	0.08
65.57	62.45	72.55	14	4.00	0.09
48.18	75.10	44.25	14	4.50	0.01
59.55	57.17	66.02	14	4.50	0.02
66.97	64.62	73.11	14	4.50	0.03
66.97	64.43	73.43	14	4.50	0.04
68.29	65.67	74.61	14	4.50	0.05
67.78	64.99	74.37	14	4.50	0.06
68.62	65.65	75.47	14	4.50	0.07
67.66	64.66	74.53	14	4.50	0.08
67.20	64.17	74.14	14	4.50	0.09
47.79	74.77	43.58	15	1.00	0.01
59.37	57.07	65.19	15	1.00	0.02
63.06	60.66	69.02	15	1.00	0.03
65.06	62.54	71.12	15	1.00	0.04
66.21	64.05	72.03	15	1.00	0.05
67.16	64.73	73.11	15	1.00	0.06
66.89	64.55	72.76	15	1.00	0.07
67.22	65.01	73.00	15	1.00	0.08
67.75	65.46	73.62	15	1.00	0.09
48.20	75.18	44.10	15	1.50	0.01
59.73	57.85	65.33	15	1.50	0.02
64.32	62.17	70.15	15	1.50	0.03
66.19	63.97	71.97	15	1.50	0.04
66.44	64.15	72.39	15	1.50	0.05
67.08	64.64	73.08	15	1.50	0.06
67.62	65.14	73.57	15	1.50	0.07
67.90	65.55	73.89	15	1.50	0.08
66.95	64.68	72.92	15	1.50	0.09
48.43	75.47	44.10	15	2.00	0.01
59.14	57.48	64.58	15	2.00	0.02
65.40	63.75	70.70	15	2.00	0.03
66.77	64.83	72.25	15	2.00	0.04
66.71	64.45	72.56	15	2.00	0.05
66.95	64.76	72.76	15	2.00	0.06
66.29	64.07	72.15	15	2.00	0.07
66.73	64.49	72.56	15	2.00	0.08
65.77	63.55	71.65	15	2.00	0.09
48.49	75.68	43.97	15	2.50	0.01
61.50	59.98	66.68	15	2.50	0.02
65.98	64.25	71.34	15	2.50	0.03
67.26	65.41	72.74	15	2.50	0.04
68.20	66.44	73.46	15	2.50	0.05
67.99	66.26	73.37	15	2.50	0.06
68.33	66.48	73.87	15	2.50	0.07
68.30	66.53	73.71	15	2.50	0.08
67.82	66.04	73.33	15	2.50	0.09
48.46	75.66	43.94	15	3.00	0.01
59.72	58.33	64.87	15	3.00	0.02
66.48	65.04	71.52	15	3.00	0.03
67.47	65.88	72.63	15	3.00	0.04
68.21	66.22	73.75	15	3.00	0.05
67.84	65.89	73.42	15	3.00	0.06
67.62	65.57	73.26	15	3.00	0.07
67.47	65.41	73.13	15	3.00	0.08
67.48	65.25	73.23	15	3.00	0.09
48.23	75.53	43.54	15	3.50	0.01
59.42	57.90	64.69	15	3.50	0.02
66.22	64.89	71.06	15	3.50	0.03
66.43	64.61	71.75	15	3.50	0.04
67.59	65.72	72.96	15	3.50	0.05
67.15	65.20	72.60	15	3.50	0.06
67.23	65.44	72.57	15	3.50	0.07
66.84	64.90	72.31	15	3.50	0.08
66.41	64.25	72.16	15	3.50	0.09
48.08	75.34	43.53	15	4.00	0.01
59.71	58.21	64.92	15	4.00	0.02
65.14	63.67	70.27	15	4.00	0.03
66.52	64.98	71.59	15	4.00	0.04
66.79	64.82	72.36	15	4.00	0.05
66.63	64.61	72.23	15	4.00	0.06
66.35	64.30	71.93	15	4.00	0.07
66.64	64.66	72.05	15	4.00	0.08
65.74	63.52	71.42	15	4.00	0.09
48.07	75.47	43.28	15	4.50	0.01
59.54	58.23	64.51	15	4.50	0.02
66.53	65.11	71.47	15	4.50	0.03
66.87	65.31	71.90	15	4.50	0.04
68.13	66.51	73.27	15	4.50	0.05
67.62	65.74	73.04	15	4.50	0.06
68.50	66.71	73.75	15	4.50	0.07
68.11	65.97	73.80	15	4.50	0.08
67.83	65.84	73.37	15	4.50	0.09
47.79	75.10	43.01	16	1.00	0.01
59.50	58.41	63.82	16	1.00	0.02
62.50	61.25	67.00	16	1.00	0.03
65.24	63.84	69.91	16	1.00	0.04
66.55	65.35	71.13	16	1.00	0.05
66.78	65.41	71.47	16	1.00	0.06
67.11	65.77	71.73	16	1.00	0.07
67.25	65.85	71.93	16	1.00	0.08
67.72	66.38	72.34	16	1.00	0.09
48.08	75.43	43.27	16	1.50	0.01
58.85	57.96	63.22	16	1.50	0.02
64.44	63.39	68.91	16	1.50	0.03
66.10	64.81	70.68	16	1.50	0.04
66.48	65.14	71.16	16	1.50	0.05
66.67	65.33	71.40	16	1.50	0.06
66.72	65.11	71.68	16	1.50	0.07
67.61	66.15	72.32	16	1.50	0.08
66.99	65.73	71.51	16	1.50	0.09
48.23	75.68	43.22	16	2.00	0.01
58.53	57.72	62.75	16	2.00	0.02
65.50	64.91	69.52	16	2.00	0.03
66.71	65.85	70.88	16	2.00	0.04
66.41	65.18	70.92	16	2.00	0.05
67.02	65.74	71.70	16	2.00	0.06
66.72	65.58	71.28	16	2.00	0.07
66.59	65.19	71.35	16	2.00	0.08
65.82	64.35	70.71	16	2.00	0.09
47.99	75.47	42.98	16	2.50	0.01
60.60	60.20	64.32	16	2.50	0.02
65.45	65.10	69.35	16	2.50	0.03
66.88	66.18	71.07	16	2.50	0.04
68.11	67.48	72.09	16	2.50	0.05
68.30	67.41	72.50	16	2.50	0.06
68.81	67.86	73.11	16	2.50	0.07
68.88	68.04	73.18	16	2.50	0.08
68.28	67.15	72.93	16	2.50	0.09
48.71	76.26	43.58	16	3.00	0.01
59.59	59.16	63.41	16	3.00	0.02
65.86	65.39	69.78	16	3.00	0.03
67.67	67.02	71.56	16	3.00	0.04
68.03	67.13	72.29	16	3.00	0.05
68.57	67.87	72.75	16	3.00	0.06
68.04	67.14	72.47	16	3.00	0.07
67.89	66.80	72.42	16	3.00	0.08
67.81	66.79	72.18	16	3.00	0.09
48.18	75.78	42.91	16	3.50	0.01
59.30	58.89	63.05	16	3.50	0.02
65.50	64.73	69.64	16	3.50	0.03
66.70	66.11	70.60	16	3.50	0.04
67.91	67.11	72.01	16	3.50	0.05
67.57	66.91	71.56	16	3.50	0.06
68.28	67.65	72.14	16	3.50	0.07
67.09	66.28	71.22	16	3.50	0.08
66.78	65.74	71.04	16	3.50	0.09
48.19	75.77	42.98	16	4.00	0.01
58.85	58.24	62.84	16	4.00	0.02
64.96	64.44	69.01	16	4.00	0.03
66.07	65.48	70.09	16	4.00	0.04
67.12	66.22	71.25	16	4.00	0.05
67.23	66.33	71.48	16	4.00	0.06
